designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 4264966816307917184",4264966816307917184,284.2105613579087,-1.7773608767990716,-1.7634894953481002,-0.0963263393830538,-2.8594674188536406,1.2754595,19.851862,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816307918720",4264966816307918720,284.2072724474141,-1.7800056659991355,0.06516424391343544,-0.7381130274588185,-3.716683383836455,1.0461048,18.8095,2.1459808,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3575.5615,4.44,-1.1176,753.3135,0.4827,0.3341,0.1836
"Gaia DR3 4264966816317568896",4264966816317568896,284.2200094485838,-1.7757497968274167,,,,,20.55568,1.633152,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816317569664",4264966816317569664,284.2194716941469,-1.7799992036719388,1.7394438601438238,-0.03806818779807587,-6.474619393420505,1.0453888,20.485966,3.120884,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816317570432",4264966816317570432,284.22145356755937,-1.7851705625917185,,,,,20.833492,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816317803776",4264966816317803776,284.215564930897,-1.7774937381524216,,,,,20.712452,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816317815168",4264966816317815168,284.2180572186997,-1.7870094532895662,,,,,20.564362,1.8495598,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816318158720",4264966816318158720,284.21789533887977,-1.7802616880832356,-1.9385790447151043,0.3460172667002719,-6.000938348645157,1.1829672,20.205643,2.164688,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816318163328",4264966816318163328,284.21793420949774,-1.7853492747872262,,,,,20.666695,2.3728771,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816318678656",4264966816318678656,284.21009889939546,-1.779879458126556,,,,,20.974026,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816318679808",4264966816318679808,284.210264894989,-1.7817576013083116,0.2662336476026055,-2.3454611777458934,-4.004580153151985,0.958968,19.644547,2.1715393,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816318681472",4264966816318681472,284.2119185821185,-1.782416037137967,,,,,20.642452,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816318683392",4264966816318683392,284.21478357420995,-1.782653555824324,,,,,20.723007,1.6685104,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816319280768",4264966816319280768,284.2113164453074,-1.7801204360015528,,,,,20.975485,2.6474934,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816352022144",4264966816352022144,284.22247074331904,-1.783699894112714,-1.7832109028212886,5.93333257915599,4.129777451279068,1.537639,19.800241,2.3456497,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816352023040",4264966816352023040,284.2246275952132,-1.7813669185681855,2.2633394002162244,-3.6198749284125453,-7.25176845458494,1.0835491,20.256487,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816352025600",4264966816352025600,284.21856045936397,-1.7847851521600895,-0.027146329617312524,-3.3519587523047694,-5.350290708493314,1.1031982,18.665016,2.5690765,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816352029312",4264966816352029312,284.22187383971294,-1.7799894022489282,0.12890408438440898,0.7801108016106082,-2.2336847167243796,0.91806734,15.949999,2.5334663,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4715.9917,3.0183,0.2792,2217.8066,3.4535,2.4374,1.3062
"Gaia DR3 4264966816352029824",4264966816352029824,284.2217795252288,-1.7793441419470006,0.03655463001165756,-2.7571363833843128,-6.882219270706326,0.8469862,16.368835,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816352029952",4264966816352029952,284.21447899466426,-1.7855125032609087,0.1099037718656315,-1.6097936999616118,-3.8663398256881294,1.0584064,13.802269,3.739626,98.98013,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4264966816352030592",4264966816352030592,284.2223886755625,-1.7782385008390442,0.29728578692155255,0.9173480630314116,-0.8299136168320674,1.0401111,14.298246,2.7328997,-16.396103,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4876.398,2.528,-0.0392,2052.5017,4.2788,2.9938,1.6293
"Gaia DR3 4264966816352031232",4264966816352031232,284.21498825368457,-1.7838314037807237,0.5896855948423799,-3.0042276916220514,-6.100632097413594,0.8946721,18.458422,2.774477,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3810.4688,4.2435,-1.3182,515.2562,3.0173,2.0153,1.1109
"Gaia DR3 4264966816352033792",4264966816352033792,284.2136548581736,-1.782733831154585,0.40963118592604986,-4.347918339151333,-7.520005501979842,0.9908785,16.581352,1.7178707,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4930.7534,4.2462,-1.1697,1033.8867,1.6705,1.2715,0.6971
"Gaia DR3 4264966816352035456",4264966816352035456,284.2146380874341,-1.780451934729164,6.188108399999125,-9.732050584377891,-1.4202479615951142,2.0977352,19.97847,1.9519196,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816352037248",4264966816352037248,284.21759875785244,-1.7769594398299053,0.6204806945875672,-4.2890998894365735,-7.0981127215594215,0.9991699,19.504236,2.1265717,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816352037376",4264966816352037376,284.21527128058693,-1.7783171653894807,-0.0730231683750117,-3.182496045436951,-5.623034286005968,1.0344515,17.282526,3.4337702,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6011.0747,3.6851,-0.2487,1076.8856,7.073,4.8812,2.7587
"Gaia DR3 4264966816352040064",4264966816352040064,284.2084072703907,-1.7828762699861662,,,,,19.98032,2.8230743,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966816352040448",4264966816352040448,284.20954906359367,-1.7816617287900052,0.30127107888889787,0.33297771670035947,-2.9601615170949516,0.9233368,13.067649,2.3580189,43.944153,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4264966816352041856",4264966816352041856,284.2109159313274,-1.7786100726894807,0.24950864338542403,-1.3764870304561616,-7.556200963522021,0.9923659,16.083994,2.3838959,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4264966816352041984",4264966816352041984,284.2169737720779,-1.7738599012508727,0.17811692672194124,-1.8551886055448574,-5.080501674781794,0.97783,18.019571,2.6495113,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4264966816361016960",4264966816361016960,284.21396787017943,-1.7868267148285446,0.3008267621228159,2.669081839110394,-10.50579760160269,6.507224,18.223145,2.1587257,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4264966846359086720",4264966846359086720,284.1633122829962,-1.8000684702504117,0.37628725592748913,-2.610518910837151,-5.688920703274838,1.0674586,18.451069,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966846359088640",4264966846359088640,284.1660708169337,-1.7990464236950905,0.24482430385755372,-2.711238541514349,-2.308149451537689,1.0178468,17.400091,2.3000202,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4659.663,4.3356,-1.269,747.1902,2.9255,2.105,1.1621
"Gaia DR3 4264966846359090048",4264966846359090048,284.1789372180944,-1.8005859373606368,0.7942827736347559,-0.6183917248109733,-4.168242016146218,1.7198701,14.855637,1.7039747,-12.829223,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6209.8047,3.6983,-0.2658,1445.2107,2.3984,1.8872,1.0297
"Gaia DR3 4264966846361256064",4264966846361256064,284.1758490299646,-1.804050973085731,-0.036770531208553586,-4.178155567965055,-6.745926515048571,0.8463341,19.066221,2.6558418,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966846361259392",4264966846361259392,284.1773252629115,-1.8033694080888762,0.009778017339107827,-3.39903944849913,-6.089356413905745,0.9996202,18.675959,2.9579449,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3712.2202,4.0766,-1.2744,602.952,3.2166,2.1213,1.1762
"Gaia DR3 4264966846361261440",4264966846361261440,284.16523167024843,-1.8033334449361478,0.03990081894624106,-2.7018618914290005,-4.646667526544584,0.85499376,19.06113,2.1348457,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966846361291648",4264966846361291648,284.1751243239033,-1.798461362799596,0.07744318552813233,-2.8651358551982,-4.392092456789376,1.0830113,17.497658,2.6592712,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4264966846361292032",4264966846361292032,284.1752528849879,-1.8003241789054087,0.8623017464061327,-2.8763576981910313,-4.8597158941469045,1.0478976,19.095852,2.1805973,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966846361294464",4264966846361294464,284.1646576974219,-1.801318947049173,,,,,19.170067,2.6068306,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966846361299200",4264966846361299200,284.18062402401756,-1.7995756630707405,-0.022230594228389675,-2.2883081839256123,-3.65945081618112,0.9386464,17.678762,2.0671158,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4588.5547,4.3706,-1.1986,959.3477,2.2125,1.615,0.8851
"Gaia DR3 4264966846361299328",4264966846361299328,284.18042312916657,-1.7982977905790591,0.023797143617937076,-4.053515841639553,-6.959400258729486,0.99292696,18.222328,2.59902,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4031.13,4.1926,-1.4269,682.4479,2.8937,1.9726,1.0868
"Gaia DR3 4264966846361299456",4264966846361299456,284.1789913066009,-1.797670849200562,-0.007439065292505882,-2.0695354318547428,0.08753891122825966,1.0403087,18.482714,2.3890686,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3967.5698,4.698,-0.2413,610.0991,2.1567,1.4656,0.8171
"Gaia DR3 4264966846361319552",4264966846361319552,284.17354467601,-1.7938176600469848,0.1607978399706902,-4.26934149282194,-6.015210167246968,0.9718005,18.78987,2.3990555,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3603.7732,4.4296,-1.1767,594.3655,1.4524,0.9838,0.543
"Gaia DR3 4264966846372142336",4264966846372142336,284.1629148532247,-1.7992084659617469,0.7615714548434037,-4.024861621483551,-9.254614238524955,1.0362343,17.505856,1.9081211,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4570.293,4.7226,-0.7672,636.1591,1.7832,1.3093,0.7072
"Gaia DR3 4264966846372144384",4264966846372144384,284.1755230998192,-1.7953981629676585,0.2909148793639131,-1.3305425762559435,-4.908383744251786,1.0598444,18.656641,2.1688232,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3570.7988,4.442,-1.0567,681.7851,0.8139,0.558,0.3084
"Gaia DR3 4264966850663847552",4264966850663847552,284.18301328889163,-1.8002116130121206,,,,,20.286512,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663851648",4264966850663851648,284.1757876385024,-1.8053513130659122,0.38907932827851266,-0.7792393866991538,-3.2513645403309415,0.9422455,19.997007,2.0959225,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663853568",4264966850663853568,284.174407138992,-1.8057957672412321,-0.1032727755379823,-2.175713329466232,-2.056123232533171,0.9971553,19.094643,2.0457897,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663854336",4264966850663854336,284.17213350430177,-1.8076029145580415,,,,,20.873997,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663859328",4264966850663859328,284.17967027567954,-1.7997570638084748,1.12892048677977,-2.293618166016751,-2.6716890474724795,0.90844655,20.036972,2.2069206,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663859584",4264966850663859584,284.17218943514496,-1.805605138813276,,,,,20.459171,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663859712",4264966850663859712,284.1721795249456,-1.806022780009652,0.5431173124905027,3.045329800556802,-7.378124325340411,1.0942367,18.80288,2.0836525,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3674.0596,4.3874,-1.7483,560.2097,0.941,0.6524,0.3535
"Gaia DR3 4264966850663859840",4264966850663859840,284.1706473477548,-1.807559956323592,,,,,20.506996,1.7513752,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663859968",4264966850663859968,284.1708143311928,-1.8071527532751177,,,,,20.474129,2.9688568,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663862272",4264966850663862272,284.17743175965546,-1.800871989332335,-0.33926197842418937,-2.3277175201974862,-4.533755660714321,0.9930745,19.457556,2.3481197,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663864832",4264966850663864832,284.17356505500754,-1.80332900254826,1.06135814985004,-0.22612957325169625,-2.089250303356921,1.1520182,20.121569,1.941679,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663865600",4264966850663865600,284.1796107271266,-1.7979659634504477,0.3152430030709238,-2.6090600580759187,-6.687755202900914,1.0285767,19.179394,1.9877567,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663867904",4264966850663867904,284.1764377764651,-1.7998082674930136,0.22770610378498776,0.8425440753611325,-5.261066374387456,0.9869084,18.970627,2.0766163,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3447.0906,4.538,-1.4665,520.2445,0.0578,0.0398,0.0218
"Gaia DR3 4264966850663868800",4264966850663868800,284.169218986698,-1.8056730985027147,0.8847538677056886,-1.7669391651876891,-4.3961505984418965,0.9150925,19.299574,3.1096497,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663869824",4264966850663869824,284.17224325882285,-1.8024516654748177,0.5010213555392617,-0.23051267243630047,-4.7240127056044825,1.1193982,19.573433,2.0882645,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663870080",4264966850663870080,284.17295646033966,-1.8018257009940257,-0.09710180545788813,-2.4631296451087694,-6.370904977854141,1.0737267,19.71493,2.1815681,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663870720",4264966850663870720,284.17869585265794,-1.7967412838869983,-0.17466970468887755,-1.2168590201907261,-1.393158914769981,0.9330345,18.938154,2.1709595,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663871488",4264966850663871488,284.1740110740004,-1.8006319692228452,,,,,20.288073,1.9654217,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663871744",4264966850663871744,284.1696469120163,-1.8043120250700084,,,,,20.746958,0.006685257,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663871872",4264966850663871872,284.17760265710143,-1.797445791854856,0.6240218898214809,-1.29907264042197,-5.670773670069001,0.99489594,19.508902,2.5912533,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663874176",4264966850663874176,284.17448464547294,-1.7997214465959641,-1.4753999132240072,-1.4440795620440117,-6.550737171532431,1.0588881,20.359205,2.33609,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663875712",4264966850663875712,284.17475749553154,-1.7983572961836078,0.2517186622140842,-2.54290172167252,-6.015040601604138,1.1556822,19.438307,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663875840",4264966850663875840,284.1734422002152,-1.7999032923718332,-0.09609372807234838,-1.964601673622743,-5.845680284465002,0.9267247,19.915865,2.9984798,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663879552",4264966850663879552,284.1747005817882,-1.7977578337549613,0.09996551241542313,-0.536017676413252,-2.5741851635973525,1.0138133,20.339111,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663879808",4264966850663879808,284.1735494470689,-1.7986853476304707,-0.031133948829215025,-3.9666948167620433,-5.834990417172027,1.0846176,18.884373,2.2762127,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3674.697,4.8298,-0.7687,669.496,0.9846,0.6755,0.3747
"Gaia DR3 4264966850663879936",4264966850663879936,284.16972060650704,-1.8018824919812457,0.17597502725017866,-3.5388809202952856,-6.4149528278181664,1.0400295,19.70375,2.4300117,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663880960",4264966850663880960,284.17025590291024,-1.801077582701865,1.5149067424514724,6.596733862710271,0.16805396240050083,1.1347902,20.088213,2.3028717,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663884928",4264966850663884928,284.1747854433803,-1.7961682690164549,0.24291997284795913,-2.522371742137352,-5.4336847856782935,1.0394286,19.699966,2.3043346,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663885312",4264966850663885312,284.16723051572603,-1.802473588295662,0.7727961722194492,-4.33057414758921,-4.930340074206685,1.1631498,20.213743,2.1509457,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663885440",4264966850663885440,284.17167100286173,-1.7986859150056875,-0.20238293320490156,-1.2574329206344625,-5.40973154391746,1.0003904,19.184181,2.1972218,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663885696",4264966850663885696,284.16586887538693,-1.8035782062188814,-1.1990871782992074,-0.7863301725458408,-5.000758584671092,1.0276681,19.969126,1.7700729,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4264966850663890816",4264966850663890816,284.169914087164,-1.7987926176891311,-0.03763526919221181,2.9191331139086754,-3.579812231272823,2.2885618,18.210163,2.1913795,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,4621.1377,4.6357,-3.6143,473.9103,3.17,2.2531,1.2606
